GEOID,NAME,variable,population,moe,distance,minute,hour,geometry
130771702002,"Block Group 2, Census Tract 1702, Coweta County, Georgia",B01003_001,1091,652,32.95317328,37.08603142,0.618100524,"list(list(c(-84.859571, -84.858362, -84.856978, -84.854845, -84.85306, -84.854851, -84.855743, -84.851482, -84.847265, -84.84403, -84.841813, -84.838508, -84.834614, -84.832852, -84.830605, -84.82798, -84.822313, -84.821005, -84.820667, -84.82005, -84.81843, -84.819154, -84.823611, -84.8259, -84.828041, -84.830838, -84.834621, -84.838508, -84.850767, -84.852408, -84.855482, -84.859237, -84.858894, -84.85956, -84.859571, 33.400401, 33.401041, 33.406807, 33.410524, 33.411524, 33.412577, 33.413412, 
33.416991, 33.415177, 33.412779, 33.410373, 33.407876, 33.405571, 33.404193, 33.401018, 33.397553, 33.390104, 33.388343, 33.387973, 33.387318, 33.386194, 33.385942, 33.385709, 33.385646, 33.385824, 33.385899, 33.385046, 33.384715, 33.388419, 33.388917, 33.389862, 33.391922, 33.393774, 33.396752, 33.400401)))"
130570910073,"Block Group 3, Census Tract 910.07, Cherokee County, Georgia",B01003_001,1251,275,43.95557801,55.42269751,0.923711625,"list(list(c(-84.562955, -84.561783, -84.560426, -84.558736, -84.555977, -84.554235, -84.552701, -84.551781, -84.550842, -84.548754, -84.54706, -84.545484, -84.542564, -84.541724, -84.541179, -84.540327, -84.539636, -84.539456, -84.540096, -84.544483, -84.545949, -84.546374, -84.547515, -84.548344, -84.549873, -84.552771, -84.555967, -84.556528, -84.558094, -84.559304, -84.561479, -84.561211, -84.563923, -84.562955, 34.141983, 34.143049, 34.142988, 34.146996, 34.148411, 34.150189, 34.153682, 34.153464, 
34.152679, 34.151549, 34.150159, 34.149644, 34.148007, 34.147748, 34.14772, 34.147953, 34.147975, 34.147782, 34.145317, 34.142511, 34.14274, 34.139789, 34.138536, 34.138562, 34.139629, 34.13904, 34.136988, 34.138288, 34.13593, 34.136934, 34.136961, 34.138167, 34.139812, 34.141983)))"
130351503001,"Block Group 1, Census Tract 1503, Butts County, Georgia",B01003_001,1541,589,43.61867014,54.26905549,0.904484258,"list(list(c(-84.06085, -84.059275, -84.051074, -84.034221, -84.032793, -84.025269, -84.02141, -84.016551, -84.015554, -84.010347, -84.006758, -84.003771, -84.000961, -83.999374, -83.997445, -83.996253, -83.992388, -83.990418, -83.990615, -83.987432, -83.985733, -83.981518, -83.977236, -83.97415, -83.970959, -83.969731, -83.966554, -83.966407, -83.964536, -83.96417, -83.965046, -83.966864, -83.968399, -83.972488, -83.980438, -83.983097, -83.983633, -83.983408, -83.984387, -83.983911, -83.983204, -83.980644, 
-83.980697, -83.993412, -84.041498, -84.064114, -84.06085, 33.207307, 33.209402, 33.215766, 33.225906, 33.227422, 33.238049, 33.245265, 33.251241, 33.252141, 33.254151, 33.251679, 33.251206, 33.251879, 33.254489, 33.254465, 33.253931, 33.249305, 33.247892, 33.246281, 33.2439, 33.243208, 33.240136, 33.242859, 33.242933, 33.242248, 33.243402, 33.243757, 33.244542, 33.242205, 33.240977, 33.238343, 33.235063, 33.232995, 33.230045, 33.225964, 33.222936, 33.221891, 33.218741, 33.215333, 33.210951, 33.209368, 
33.206651, 33.202322, 33.202416, 33.202629, 33.202661, 33.207307)))"
132171002022,"Block Group 2, Census Tract 1002.02, Newton County, Georgia",B01003_001,2054,565,49.89088357,53.49035288,0.89150588100000006,"list(list(c(-83.747366, -83.742528, -83.741461, -83.70326, -83.700979, -83.69941, -83.696725, -83.680896, -83.687337, -83.687065, -83.685985, -83.685851, -83.686976, -83.681316, -83.679591, -83.678617, -83.67764, -83.679538, -83.681473, -83.684136, -83.684531, -83.686749, -83.693141, -83.694649, -83.700036, -83.703887, -83.705503, -83.708897, -83.713644, -83.716474, -83.71819, -83.72302, -83.727317, -83.731202, -83.733171, -83.736828, -83.742993, -83.743746, -83.745065, -83.747366, 33.600755, 33.602377, 
33.602558, 33.607639, 33.608248, 33.609442, 33.607624, 33.596919, 33.588361, 33.587715, 33.586569, 33.584417, 33.582138, 33.577626, 33.574017, 33.572963, 33.571548, 33.552715, 33.553591, 33.552343, 33.553489, 33.555891, 33.560896, 33.561729, 33.562688, 33.562134, 33.562725, 33.566201, 33.570248, 33.573033, 33.574092, 33.577505, 33.580187, 33.581749, 33.583232, 33.587783, 33.591753, 33.592936, 33.597083, 33.600755)))"
131171306132,"Block Group 2, Census Tract 1306.13, Forsyth County, Georgia",B01003_001,3425,548,44.18300017,56.57522321,0.942920387,"list(list(c(-84.210515, -84.203781, -84.193334, -84.191261, -84.189706, -84.189695, -84.188411, -84.188805, -84.185676, -84.183021, -84.178459, -84.173573, -84.172191, -84.170743, -84.170833, -84.172109, -84.174385, -84.177013, -84.179054, -84.181381, -84.184867, -84.187309, -84.190246, -84.196558, -84.197789, -84.200569, -84.204444, -84.206344, -84.208412, -84.209518, -84.210515, 34.129448, 34.138003, 34.145085, 34.143812, 34.143742, 34.138185, 34.13679, 34.135757, 34.136501, 34.135696, 34.136177, 
34.135458, 34.131986, 34.125819, 34.124421, 34.120746, 34.118312, 34.119323, 34.122303, 34.123462, 34.126369, 34.127231, 34.132484, 34.129976, 34.12736, 34.124717, 34.126094, 34.125591, 34.123485, 34.12537, 34.129448)))"
131171306081,"Block Group 1, Census Tract 1306.08, Forsyth County, Georgia",B01003_001,2250,421,47.78677679,60.64734478,1.01078908,"list(list(c(-84.145057, -84.143783, -84.142494, -84.1389, -84.135107, -84.131156, -84.128705, -84.128776, -84.125854, -84.12535, -84.122001, -84.119186, -84.115503, -84.117164, -84.122761, -84.128137, -84.131665, -84.133512, -84.135848, -84.139256, -84.139856, -84.143913, -84.14584, -84.145057, 34.06636, 34.067043, 34.06467, 34.065624, 34.067449, 34.066047, 34.062977, 34.060344, 34.062, 34.061519, 34.06166, 34.059562, 34.051063, 34.05126, 34.052546, 34.054607, 34.056681, 34.057089, 34.056744, 34.058796, 
34.058642, 34.063381, 34.064903, 34.06636)))"
132470604031,"Block Group 1, Census Tract 604.03, Rockdale County, Georgia",B01003_001,2392,532,28.83262316,37.42895138,0.623815856,"list(list(c(-84.115791, -84.104334, -84.101243, -84.098828, -84.095474, -84.091386, -84.083896, -84.082323, -84.081648, -84.080383, -84.078722, -84.074512, -84.057475, -84.056167, -84.057896, -84.058898, -84.060937, -84.061426, -84.057023, -84.060615, -84.060357, -84.061653, -84.061553, -84.065053, -84.068816, -84.073189, -84.074559, -84.074551, -84.078257, -84.079733, -84.08271, -84.087294, -84.088079, -84.089368, -84.093692, -84.095418, -84.097801, -84.098205, -84.100556, -84.101352, -84.103521, 
-84.10575, -84.106783, -84.10929, -84.111508, -84.115791, 33.614666, 33.636025, 33.633647, 33.633004, 33.633075, 33.629764, 33.625704, 33.624534, 33.623669, 33.61906, 33.619379, 33.620739, 33.620427, 33.620591, 33.615342, 33.610308, 33.607174, 33.604996, 33.60432, 33.601538, 33.599013, 33.597586, 33.595688, 33.595678, 33.597046, 33.599877, 33.600217, 33.601242, 33.598899, 33.598569, 33.599212, 33.602197, 33.603878, 33.604703, 33.604777, 33.605206, 33.602121, 33.601717, 33.602196, 33.604155, 33.605244, 
33.605241, 33.608856, 33.612167, 33.613854, 33.614666)))"
132470602012,"Block Group 2, Census Tract 602.01, Rockdale County, Georgia",B01003_001,1155,557,27.27012132,38.21961185,0.636993531,"list(list(c(-84.058567, -84.057974, -84.057256, -84.056614, -84.054412, -84.052453, -84.052551, -84.049038, -84.047912, -84.048589, -84.048327, -84.046402, -84.046286, -84.045221, -84.042145, -84.037913, -84.036397, -84.035569, -84.032164, -84.03246, -84.034611, -84.035073, -84.037407, -84.039024, -84.041428, -84.042505, -84.049278, -84.051854, -84.055567, -84.057924, -84.058827, -84.058567, 33.722994, 33.724093, 33.725421, 33.726608, 33.728442, 33.727694, 33.72506, 33.723049, 33.721952, 33.720404, 
33.71864, 33.718285, 33.71956, 33.719632, 33.718291, 33.718338, 33.716322, 33.713682, 33.712291, 33.711166, 33.71085, 33.710558, 33.711223, 33.709277, 33.708287, 33.709032, 33.707461, 33.70975, 33.710691, 33.710394, 33.714157, 33.722994)))"
132470603053,"Block Group 3, Census Tract 603.05, Rockdale County, Georgia",B01003_001,1831,583,32.94154009,43.05540282,0.717590047,"list(list(c(-83.980758, -83.976455, -83.97544, -83.973276, -83.965964, -83.964469, -83.962705, -83.962339, -83.962018, -83.961812, -83.960262, -83.958656, -83.957584, -83.954657, -83.954502, -83.956386, -83.95475, -83.954531, -83.953106, -83.953343, -83.952094, -83.950264, -83.94672, -83.944517, -83.941706, -83.939393, -83.939111, -83.937848, -83.942388, -83.945818, -83.954397, -83.958799, -83.960232, -83.96118, -83.961398, -83.962776, -83.966686, -83.971186, -83.973614, -83.975724, -83.976201, -83.976124, 
-83.975851, -83.975467, -83.975033, -83.974799, -83.973979, -83.970998, -83.969991, -83.96895, -83.968391, -83.969758, -83.970713, -83.969855, -83.970016, -83.971019, -83.972177, -83.975659, -83.97839, -83.980758, 33.673097, 33.677647, 33.678385, 33.6792, 33.68047, 33.681266, 33.68341, 33.684825, 33.687404, 33.687353, 33.686786, 33.685048, 33.682235, 33.679547, 33.678646, 33.677418, 33.675441, 33.67323, 33.671074, 33.672549, 33.673638, 33.67316, 33.671233, 33.669676, 33.669826, 33.668997, 33.667883, 
33.66711, 33.665942, 33.663245, 33.658801, 33.65817, 33.657163, 33.655116, 33.65322, 33.651966, 33.651832, 33.652008, 33.65184, 33.654669, 33.656349, 33.656844, 33.657543, 33.657788, 33.65841, 33.65964, 33.660497, 33.660641, 33.660927, 33.662058, 33.66409, 33.668846, 33.670503, 33.67285, 33.673692, 33.674046, 33.673004, 33.673004, 33.671973, 33.673097)))"
131171306031,"Block Group 1, Census Tract 1306.03, Forsyth County, Georgia",B01003_001,1733,346,41.32561243,52.17962961,0.869660494,"list(list(c(-84.233673, -84.233039, -84.229638, -84.227523, -84.226112, -84.223037, -84.220413, -84.219032, -84.217002, -84.214508, -84.210994, -84.20829, -84.208953, -84.210845, -84.210594, -84.210515, -84.220961, -84.222854, -84.223022, -84.226318, -84.233619, -84.233451, -84.233673, 34.127502, 34.128471, 34.130811, 34.131298, 34.132656, 34.135025, 34.135288, 34.134838, 34.134956, 34.135848, 34.135962, 34.135616, 34.13401, 34.131057, 34.129817, 34.129448, 34.115865, 34.114808, 34.11782, 34.116302, 
34.120147, 34.120582, 34.127502)))"
131171306042,"Block Group 2, Census Tract 1306.04, Forsyth County, Georgia",B01003_001,1522,411,42.6335702,57.16469927,0.952744988,"list(list(c(-84.193071, -84.192191, -84.191072, -84.190078, -84.189323, -84.188981, -84.187942, -84.185516, -84.184913, -84.182876, -84.177368, -84.177833, -84.180816, -84.182022, -84.184822, -84.189388, -84.190673, -84.194472, -84.193071, 34.089938, 34.090394, 34.090723, 34.092041, 34.093605, 34.094042, 34.094808, 34.096424, 34.097229, 34.096385, 34.095066, 34.0942, 34.090061, 34.088626, 34.086481, 34.085467, 34.086475, 34.087728, 34.089938)))"
132971106032,"Block Group 2, Census Tract 1106.03, Walton County, Georgia",B01003_001,2301,484,41.30675057,49.35749156,0.822624859,"list(list(c(-83.917491, -83.91499, -83.914043, -83.907957, -83.907896, -83.906981, -83.904638, -83.904577, -83.90217, -83.898892, -83.896578, -83.893751, -83.888511, -83.887468, -83.884664, -83.882157, -83.879174, -83.873602, -83.870873, -83.864497, -83.86322, -83.855095, -83.85351, -83.852468, -83.853504, -83.854603, -83.860938, -83.861692, -83.862788, -83.863944, -83.869744, -83.873912, -83.876242, -83.877397, -83.880023, -83.886109, -83.888062, -83.888624, -83.891088, -83.892612, -83.89619, -83.903678, 
-83.914823, -83.915623, -83.914939, -83.915282, -83.917234, -83.918059, -83.917491, 33.753574, 33.755434, 33.759258, 33.763137, 33.76599, 33.766924, 33.766519, 33.766454, 33.764801, 33.765171, 33.76159, 33.7599, 33.755693, 33.753928, 33.752898, 33.751501, 33.751226, 33.75249, 33.752578, 33.751099, 33.749591, 33.746619, 33.746882, 33.742401, 33.741806, 33.741195, 33.741087, 33.741137, 33.741032, 33.740874, 33.740644, 33.73964, 33.738887, 33.738371, 33.734762, 33.735593, 33.734646, 33.732226, 33.731893, 
33.730381, 33.732593, 33.737254, 33.744203, 33.744702, 33.747502, 33.74923, 33.75037, 33.75228, 33.753574)))"
131171306012,"Block Group 2, Census Tract 1306.01, Forsyth County, Georgia",B01003_001,1461,486,42.79598146,54.87878877,0.91464648,"list(list(c(-84.234931, -84.222725, -84.218582, -84.218223, -84.217651, -84.214118, -84.213447, -84.213859, -84.214607, -84.215255, -84.217002, -84.219032, -84.220413, -84.223037, -84.226112, -84.226928, -84.229255, -84.231072, -84.233123, -84.234123, -84.233947, -84.231956, -84.231842, -84.236317, -84.234931, 34.159252, 34.156038, 34.156005, 34.150329, 34.148159, 34.145107, 34.142993, 34.140251, 34.139411, 34.136623, 34.134956, 34.134838, 34.135288, 34.135025, 34.132656, 34.134193, 34.135848, 34.139564, 
34.14252, 34.144096, 34.14558, 34.147434, 34.148567, 34.158975, 34.159252)))"
131350502191,"Block Group 1, Census Tract 502.19, Gwinnett County, Georgia",B01003_001,628,190,39.02010609,48.84165699,0.814027617,"list(list(c(-84.166974, -84.16463, -84.161156, -84.15516, -84.150371, -84.151225, -84.153192, -84.153923, -84.153709, -84.156525, -84.160736, -84.162402, -84.161767, -84.166754, -84.166974, 33.999875, 34.00065, 34.003408, 34.004994, 33.998235, 33.996965, 33.997185, 33.996108, 33.995586, 33.997413, 33.995962, 33.996107, 33.998071, 33.99887, 33.999875)))"
131350505361,"Block Group 1, Census Tract 505.36, Gwinnett County, Georgia",B01003_001,2387,760,42.41124721,52.38676292,0.873112715,"list(list(c(-84.042766, -84.041243, -84.037106, -84.034289, -84.033178, -84.032071, -84.030852, -84.0299, -84.025082, -84.021397, -84.022098, -84.02744, -84.028789, -84.029709, -84.030563, -84.032347, -84.032664, -84.031793, -84.033756, -84.035393, -84.038089, -84.040685, -84.042637, -84.040289, -84.040323, -84.038131, -84.039112, -84.041197, -84.042626, -84.042766, 33.953023, 33.95372, 33.954153, 33.954184, 33.954137, 33.954002, 33.953804, 33.953668, 33.953255, 33.954577, 33.952663, 33.950059, 33.94939, 
33.948111, 33.944621, 33.942553, 33.941259, 33.938753, 33.938407, 33.940013, 33.942024, 33.942871, 33.9449, 33.943252, 33.945194, 33.945471, 33.94843, 33.950658, 33.95117, 33.953023)))"
131350505363,"Block Group 3, Census Tract 505.36, Gwinnett County, Georgia",B01003_001,2201,503,42.18107353,50.49202174,0.841533696,"list(list(c(-84.032347, -84.030563, -84.029709, -84.028789, -84.02744, -84.022098, -84.021397, -84.019636, -84.014171, -84.012268, -84.009141, -84.006909, -84.004583, -84.003735, -84.012162, -84.013784, -84.017247, -84.018288, -84.019914, -84.021454, -84.029765, -84.031793, -84.032664, -84.032347, 33.942553, 33.944621, 33.948111, 33.94939, 33.950059, 33.952663, 33.954577, 33.955195, 33.958925, 33.959341, 33.958695, 33.958886, 33.960407, 33.959617, 33.955284, 33.954205, 33.949635, 33.948023, 33.946068, 
33.944676, 33.938554, 33.938753, 33.941259, 33.942553)))"
131350504331,"Block Group 1, Census Tract 504.33, Gwinnett County, Georgia",B01003_001,2306,372,27.66179169,34.42295699,0.57371595,"list(list(c(-84.217874, -84.216295, -84.212229, -84.209776, -84.209055, -84.20828, -84.205521, -84.203573, -84.203027, -84.203103, -84.202927, -84.204684, -84.207699, -84.213351, -84.217239, -84.217874, 33.886452, 33.888557, 33.890627, 33.89265, 33.891667, 33.890852, 33.888876, 33.885927, 33.882656, 33.880429, 33.878614, 33.879031, 33.877931, 33.882851, 33.885698, 33.886452)))"
131350504271,"Block Group 1, Census Tract 504.27, Gwinnett County, Georgia",B01003_001,1861,477,35.04769702,42.46028412,0.707671402,"list(list(c(-84.114138, -84.110895, -84.110251, -84.106232, -84.104576, -84.103143, -84.099659, -84.098884, -84.095946, -84.091203, -84.089932, -84.090273, -84.090221, -84.093564, -84.095721, -84.100974, -84.103862, -84.106485, -84.107255, -84.111658, -84.112045, -84.112653, -84.113756, -84.114138, 33.88123, 33.881749, 33.881943, 33.883734, 33.884319, 33.884765, 33.884401, 33.88443, 33.879125, 33.874329, 33.872598, 33.871422, 33.869868, 33.868186, 33.86888, 33.869248, 33.871724, 33.875321, 33.876002, 
33.878161, 33.878692, 33.879692, 33.880872, 33.88123)))"
131350505202,"Block Group 2, Census Tract 505.20, Gwinnett County, Georgia",B01003_001,1618,489,44.61293328,52.5610368,0.87601728,"list(list(c(-83.995529, -83.995145, -83.995068, -83.994955, -83.994179, -83.99258, -83.991508, -83.986804, -83.985856, -83.985658, -83.993474, -83.993979, -83.994576, -83.996067, -83.995529, 33.964029, 33.966766, 33.967454, 33.969283, 33.969764, 33.971138, 33.972164, 33.97445, 33.969737, 33.961715, 33.96154, 33.962006, 33.962377, 33.963026, 33.964029)))"
131350505303,"Block Group 3, Census Tract 505.30, Gwinnett County, Georgia",B01003_001,1933,475,40.69006875,48.12978524,0.802163087,"list(list(c(-84.072392, -84.071083, -84.069316, -84.068049, -84.067045, -84.067704, -84.066759, -84.062281, -84.05952, -84.054388, -84.052234, -84.050164, -84.049914, -84.054608, -84.058659, -84.066613, -84.067941, -84.071144, -84.072392, 33.996582, 33.998828, 34.00022, 34.000154, 34.000557, 33.997298, 33.995724, 33.994572, 33.995384, 33.993535, 33.993725, 33.99229, 33.991546, 33.98999, 33.987401, 33.992346, 33.992864, 33.994386, 33.996582)))"
132231202031,"Block Group 1, Census Tract 1202.03, Paulding County, Georgia",B01003_001,1953,418,40.91679809,56.04380464,0.934063411,"list(list(c(-84.788061, -84.78037, -84.776502, -84.772852, -84.76584, -84.763835, -84.763703, -84.761281, -84.760305, -84.762086, -84.762969, -84.764424, -84.765649, -84.76706, -84.777314, -84.779369, -84.786682, -84.789165, -84.788061, 33.960123, 33.962618, 33.962718, 33.962943, 33.965969, 33.961486, 33.958936, 33.956599, 33.953277, 33.95023, 33.946559, 33.943995, 33.943269, 33.944818, 33.952415, 33.953606, 33.956564, 33.958676, 33.960123)))"
132231206042,"Block Group 2, Census Tract 1206.04, Paulding County, Georgia",B01003_001,2243,456,36.20073986,45.39443208,0.756573868,"list(list(c(-84.797534, -84.792337, -84.785776, -84.78348, -84.782101, -84.779651, -84.778047, -84.773529, -84.772223, -84.767414, -84.758251, -84.759004, -84.759205, -84.758564, -84.760129, -84.763739, -84.76685, -84.768387, -84.773229, -84.776934, -84.778833, -84.780934, -84.780998, -84.780888, -84.780591, -84.774963, -84.774355, -84.778614, -84.779531, -84.778141, -84.777072, -84.776611, -84.778904, -84.779231, -84.780101, -84.782799, -84.784653, -84.786362, -84.788807, -84.789806, -84.790132, 
-84.791042, -84.790949, -84.79056, -84.793318, -84.797534, 33.825587, 33.82738, 33.830544, 33.831657, 33.832483, 33.836113, 33.837709, 33.84018, 33.840386, 33.8394, 33.840226, 33.83414, 33.828914, 33.818632, 33.817202, 33.815831, 33.816056, 33.816702, 33.816864, 33.817645, 33.816869, 33.813871, 33.813642, 33.813519, 33.813565, 33.814452, 33.814126, 33.811897, 33.810527, 33.80995, 33.808424, 33.805219, 33.803453, 33.801755, 33.801099, 33.802745, 33.80466, 33.80513, 33.805564, 33.807519, 33.808088, 
33.809601, 33.816233, 33.818355, 33.822267, 33.825587)))"
132231206041,"Block Group 1, Census Tract 1206.04, Paulding County, Georgia",B01003_001,1562,376,34.81168482,45.54924145,0.759154024,"list(list(c(-84.783957, -84.78074, -84.780409, -84.780101, -84.779231, -84.778904, -84.776611, -84.777072, -84.778141, -84.779531, -84.778614, -84.774355, -84.774963, -84.780591, -84.780888, -84.780998, -84.780934, -84.778833, -84.776934, -84.773229, -84.768387, -84.76685, -84.763739, -84.760129, -84.758564, -84.758109, -84.758113, -84.758075, -84.757713, -84.757138, -84.753932, -84.750195, -84.750393, -84.754692, -84.763796, -84.767494, -84.786386, -84.783957, 33.786587, 33.789272, 33.790508, 33.801099, 
33.801755, 33.803453, 33.805219, 33.808424, 33.80995, 33.810527, 33.811897, 33.814126, 33.814452, 33.813565, 33.813519, 33.813642, 33.813871, 33.816869, 33.817645, 33.816864, 33.816702, 33.816056, 33.815831, 33.817202, 33.818632, 33.810848, 33.803079, 33.801363, 33.799709, 33.798516, 33.794098, 33.787719, 33.787725, 33.787121, 33.787343, 33.786895, 33.784316, 33.786587)))"
131510701141,"Block Group 1, Census Tract 701.14, Henry County, Georgia",B01003_001,2291,860,18.95463631,23.81967228,0.396994538,"list(list(c(-84.233103, -84.229923, -84.2257, -84.220558, -84.218448, -84.218382, -84.218184, -84.218118, -84.218049, -84.218019, -84.216902, -84.210799, -84.210242, -84.209972, -84.209355, -84.208819, -84.206355, -84.204099, -84.202454, -84.201797, -84.198842, -84.196579, -84.194687, -84.194911, -84.196113, -84.197154, -84.198764, -84.200067, -84.200174, -84.202353, -84.205742, -84.211258, -84.214447, -84.215592, -84.215854, -84.221128, -84.221684, -84.222427, -84.223105, -84.225343, -84.227176, 
-84.228816, -84.23023, -84.23036, -84.230534, -84.230456, -84.230357, -84.229312, -84.227803, -84.22704, -84.228462, -84.227225, -84.227601, -84.230343, -84.232599, -84.233537, -84.233103, 33.544246, 33.543837, 33.543663, 33.543515, 33.543445, 33.543433, 33.543402, 33.543392, 33.543381, 33.543375, 33.543071, 33.540648, 33.54045, 33.540366, 33.540215, 33.540126, 33.539966, 33.539886, 33.539983, 33.539691, 33.532635, 33.526449, 33.523885, 33.523805, 33.522692, 33.518399, 33.514345, 33.513454, 33.513289, 
33.514187, 33.516156, 33.51939, 33.521563, 33.523684, 33.523685, 33.523957, 33.523825, 33.523585, 33.52331, 33.522291, 33.521551, 33.520739, 33.519714, 33.521115, 33.522951, 33.524098, 33.524474, 33.526418, 33.527885, 33.528595, 33.530147, 33.532402, 33.534225, 33.539105, 33.540883, 33.544251, 33.544246)))"
131510703071,"Block Group 1, Census Tract 703.07, Henry County, Georgia",B01003_001,1654,546,23.44376065,29.88446069,0.498074345,"list(list(c(-84.160155, -84.158455, -84.157354, -84.15425, -84.147609, -84.1477, -84.149711, -84.147321, -84.14453, -84.143096, -84.143005, -84.141625, -84.139465, -84.13876, -84.138552, -84.138664, -84.138731, -84.139161, -84.139457, -84.139781, -84.140152, -84.140838, -84.141546, -84.141664, -84.141663, -84.141692, -84.141343, -84.141574, -84.143788, -84.14639, -84.147243, -84.147401, -84.147649, -84.151195, -84.152352, -84.15415, -84.155491, -84.15651, -84.156705, -84.157378, -84.16117, -84.160155, 
33.47169, 33.47364, 33.474251, 33.472568, 33.475188, 33.476333, 33.478565, 33.480892, 33.479516, 33.478326, 33.478214, 33.477511, 33.475559, 33.475953, 33.474726, 33.474198, 33.47399, 33.472764, 33.469872, 33.468802, 33.467728, 33.465611, 33.463442, 33.462882, 33.462571, 33.461842, 33.455854, 33.451505, 33.451602, 33.447734, 33.447766, 33.451786, 33.452076, 33.455227, 33.456753, 33.460587, 33.463361, 33.464629, 33.464874, 33.465702, 33.471109, 33.47169)))"
131350505391,"Block Group 1, Census Tract 505.39, Gwinnett County, Georgia",B01003_001,2413,624,38.23942999,47.73107727,0.795517955,"list(list(c(-84.107066, -84.105251, -84.100427, -84.097332, -84.094934, -84.09213, -84.090422, -84.089326, -84.09227, -84.097131, -84.096663, -84.100248, -84.104521, -84.10588, -84.107889, -84.107066, 33.942623, 33.945708, 33.947571, 33.949647, 33.950033, 33.949004, 33.949072, 33.94684, 33.946388, 33.943138, 33.94011, 33.939641, 33.940014, 33.940326, 33.941127, 33.942623)))"
131350507221,"Block Group 1, Census Tract 507.22, Gwinnett County, Georgia",B01003_001,1874,439,34.99811903,40.98174883,0.683029147,"list(list(c(-84.043434, -84.041613, -84.041032, -84.038174, -84.037151, -84.035751, -84.033428, -84.03251, -84.032375, -84.028559, -84.026807, -84.027173, -84.02834, -84.027628, -84.029286, -84.027622, -84.027966, -84.026138, -84.027982, -84.031646, -84.036118, -84.043131, -84.043434, 33.808009, 33.813675, 33.814651, 33.817827, 33.818841, 33.819989, 33.821973, 33.823402, 33.823366, 33.818263, 33.817436, 33.815188, 33.815283, 33.812968, 33.811839, 33.810127, 33.808834, 33.806521, 33.804266, 33.805169, 
33.804468, 33.803926, 33.808009)))"
131350507253,"Block Group 3, Census Tract 507.25, Gwinnett County, Georgia",B01003_001,884,432,34.95586506,42.0055411,0.700092352,"list(list(c(-84.044717, -84.039732, -84.03859, -84.035159, -84.035284, -84.038582, -84.040273, -84.037846, -84.034188, -84.032589, -84.033857, -84.034107, -84.03377, -84.032424, -84.031383, -84.031324, -84.034053, -84.038533, -84.040928, -84.043671, -84.044717, 33.837481, 33.837308, 33.835958, 33.83825, 33.839581, 33.841495, 33.843629, 33.842507, 33.842537, 33.840504, 33.838856, 33.837622, 33.83645, 33.834106, 33.83052, 33.827967, 33.8309, 33.831803, 33.834032, 33.835066, 33.837481)))"
131350505282,"Block Group 2, Census Tract 505.28, Gwinnett County, Georgia",B01003_001,1778,427,45.20160668,53.92520885,0.898753481,"list(list(c(-84.023646, -84.018027, -84.017069, -84.013348, -84.011235, -84.004587, -84.005743, -84.008058, -84.009267, -84.008525, -84.012675, -84.014718, -84.017152, -84.018309, -84.020143, -84.020699, -84.02212, -84.02216, -84.021779, -84.020392, -84.021529, -84.023646, 34.035802, 34.038265, 34.037989, 34.037638, 34.036759, 34.035436, 34.032865, 34.030634, 34.024287, 34.022752, 34.020514, 34.016915, 34.018234, 34.019084, 34.020871, 34.021635, 34.024195, 34.024654, 34.026611, 34.028324, 34.032495, 
34.035802)))"
132171004002,"Block Group 2, Census Tract 1004, Newton County, Georgia",B01003_001,922,274,38.50621317,43.20215549,0.720035925,"list(list(c(-83.876674, -83.876046, -83.875853, -83.876167, -83.875417, -83.875799, -83.875669, -83.870021, -83.867402, -83.866124, -83.863402, -83.85768, -83.854746, -83.844836, -83.854714, -83.855249, -83.855311, -83.856414, -83.860309, -83.859417, -83.859407, -83.859408, -83.862921, -83.863774, -83.864877, -83.869663, -83.872506, -83.873533, -83.876058, -83.876765, -83.876674, 33.593738, 33.596673, 33.600738, 33.604819, 33.60673, 33.607296, 33.607314, 33.608655, 33.610096, 33.61084, 33.612426, 
33.615131, 33.615378, 33.615416, 33.607377, 33.605534, 33.604002, 33.602916, 33.602767, 33.59905, 33.597589, 33.596843, 33.59684, 33.596839, 33.595643, 33.594459, 33.593381, 33.592708, 33.58975, 33.590738, 33.593738)))"
130459101032,"Block Group 2, Census Tract 9101.03, Carroll County, Georgia",B01003_001,1712,441,44.36162591,47.8927747,0.798212912,"list(list(c(-84.956606, -84.947944, -84.944596, -84.939247, -84.938299, -84.936883, -84.937201, -84.935676, -84.935681, -84.935474, -84.934649, -84.934515, -84.933966, -84.93274, -84.932373, -84.931818, -84.931864, -84.9299, -84.929826, -84.928413, -84.928441, -84.933323, -84.934871, -84.937855, -84.938935, -84.9393, -84.939669, -84.944315, -84.948866, -84.948511, -84.949763, -84.951573, -84.952943, -84.951002, -84.953679, -84.954203, -84.953789, -84.954116, -84.956606, 33.719156, 33.721641, 33.722026, 
33.722165, 33.717411, 33.713266, 33.71006, 33.711053, 33.710377, 33.710027, 33.708899, 33.708163, 33.707409, 33.706453, 33.706317, 33.705144, 33.698534, 33.695241, 33.693341, 33.689758, 33.688643, 33.68298, 33.681944, 33.682052, 33.681479, 33.681236, 33.680986, 33.679235, 33.679347, 33.680661, 33.683828, 33.686638, 33.693625, 33.700112, 33.706872, 33.709932, 33.712983, 33.714538, 33.719156)))"
